-7.88077	-5.97739	1.57924	-3.53067	-1.32558	2.75319	-3.02139	
30.2438	-5.4855	-1.64759	-0.578618	-0.429042	-0.116829	0.0752428	
-7.79203	-5.14568	1.22921	-0.219134	-3.72627	1.39848	2.2974	
-7.78142	-6.89999	-0.815187	-0.040029	6.60857	-0.0948607	1.64615	
-3.48563	5.66806	-1.19263	-3.98744	-2.55916	-2.23583	2.09581	
-3.0598	6.02811	-4.60321	-2.63624	1.54938	-2.24774	-1.93388	
-5.6374	-3.84451	0.466487	6.31716	-1.92397	-3.75173	-1.22835	
5.47837	7.70558	9.04498	0.305811	1.80574	-0.0118551	-0.162962	
-0.0851037	7.95132	-4.0613	4.36916	0.000322645	4.30718	0.231981	
