23.9389	23.9389	23.9389	23.9389	23.9389	23.9389	23.9389	23.9389	23.9389	
18.8916	18.8916	18.8916	18.8916	18.8916	18.8916	18.8916	18.8916	18.8916	
42.959	42.959	42.959	42.959	42.959	42.959	42.959	42.959	42.959	
27.7523	27.7523	27.7523	27.7523	27.7523	27.7523	27.7523	27.7523	27.7523	
46.806	46.806	46.806	46.806	46.806	46.806	46.806	46.806	46.806	
50.5807	50.5807	50.5807	50.5807	50.5807	50.5807	50.5807	50.5807	50.5807	
2.04967	2.04967	2.04967	2.04967	2.04967	2.04967	2.04967	2.04967	2.04967	
15.2976	15.2976	15.2976	15.2976	15.2976	15.2976	15.2976	15.2976	15.2976	
112	112	112	112	112	112	112	112	112	
34.4615	34.4615	34.4615	34.4615	34.4615	34.4615	34.4615	34.4615	34.4615	
261.333	261.333	261.333	261.333	261.333	261.333	261.333	261.333	261.333	
116.148	116.148	116.148	116.148	116.148	116.148	116.148	116.148	116.148	
97.9998	97.9998	97.9998	97.9998	97.9998	97.9998	97.9998	97.9998	97.9998	
17.1366	17.1366	17.1366	17.1366	17.1366	17.1366	17.1366	17.1366	17.1366	
32.3299	32.3299	32.3299	32.3299	32.3299	32.3299	32.3299	32.3299	32.3299	
10.8889	10.8889	10.8889	10.8889	10.8889	10.8889	10.8889	10.8889	10.8889	
18.2326	18.2326	18.2326	18.2326	18.2326	18.2326	18.2326	18.2326	18.2326	
6.50622	6.50622	6.50622	6.50622	6.50622	6.50622	6.50622	6.50622	6.50622	
18.3392	18.3392	18.3392	18.3392	18.3392	18.3392	18.3392	18.3392	18.3392	
16.4189	16.4189	16.4189	16.4189	16.4189	16.4189	16.4189	16.4189	16.4189	
84.7565	84.7565	84.7565	84.7565	84.7565	84.7565	84.7565	84.7565	84.7565	
20.3637	20.3637	20.3637	20.3637	20.3637	20.3637	20.3637	20.3637	20.3637	
82.5266	82.5266	82.5266	82.5266	82.5266	82.5266	82.5266	82.5266	82.5266	
22.8905	22.8905	22.8905	22.8905	22.8905	22.8905	22.8905	22.8905	22.8905	
1.22261	1.22261	1.22261	1.22261	1.22261	1.22261	1.22261	1.22261	1.22261	
7.31005	7.31005	7.31005	7.31005	7.31005	7.31005	7.31005	7.31005	7.31005	
87.111	87.111	87.111	87.111	87.111	87.111	87.111	87.111	87.111	
60.3078	60.3078	60.3078	60.3078	60.3078	60.3078	60.3078	60.3078	60.3078	
348.444	348.444	348.444	348.444	348.444	348.444	348.444	348.444	348.444	
101.161	101.161	101.161	101.161	101.161	101.161	101.161	101.161	101.161	
108.138	108.138	108.138	108.138	108.138	108.138	108.138	108.138	108.138	
23.7576	23.7576	23.7576	23.7576	23.7576	23.7576	23.7576	23.7576	23.7576	
46.806	46.806	46.806	46.806	46.806	46.806	46.806	46.806	46.806	
12.155	12.155	12.155	12.155	12.155	12.155	12.155	12.155	12.155	
21.6276	21.6276	21.6276	21.6276	21.6276	21.6276	21.6276	21.6276	21.6276	
8.08251	8.08251	8.08251	8.08251	8.08251	8.08251	8.08251	8.08251	8.08251	
23.403	23.403	23.403	23.403	23.403	23.403	23.403	23.403	23.403	
19.122	19.122	19.122	19.122	19.122	19.122	19.122	19.122	19.122	
66.7236	66.7236	66.7236	66.7236	66.7236	66.7236	66.7236	66.7236	66.7236	
28.5091	28.5091	28.5091	28.5091	28.5091	28.5091	28.5091	28.5091	28.5091	
174.222	174.222	174.222	174.222	174.222	174.222	174.222	174.222	174.222	
50.5807	50.5807	50.5807	50.5807	50.5807	50.5807	50.5807	50.5807	50.5807	
1.66278	1.66278	1.66278	1.66278	1.66278	1.66278	1.66278	1.66278	1.66278	
15.3726	15.3726	15.3726	15.3726	15.3726	15.3726	15.3726	15.3726	15.3726	
348.444	348.444	348.444	348.444	348.444	348.444	348.444	348.444	348.444	
1045.33	1045.33	1045.33	1045.33	1045.33	1045.33	1045.33	1045.33	1045.33	
1045.33	1045.33	1045.33	1045.33	1045.33	1045.33	1045.33	1045.33	1045.33	
1568	1568	1568	1568	1568	1568	1568	1568	1568	
1568	1568	1568	1568	1568	1568	1568	1568	1568	
313.6	313.6	313.6	313.6	313.6	313.6	313.6	313.6	313.6	
448.001	448.001	448.001	448.001	448.001	448.001	448.001	448.001	448.001	
196	196	196	196	196	196	196	196	196	
95.0299	95.0299	95.0299	95.0299	95.0299	95.0299	95.0299	95.0299	95.0299	
125.44	125.44	125.44	125.44	125.44	125.44	125.44	125.44	125.44	
285.091	285.091	285.091	285.091	285.091	285.091	285.091	285.091	285.091	
392	392	392	392	392	392	392	392	392	
1045.33	1045.33	1045.33	1045.33	1045.33	1045.33	1045.33	1045.33	1045.33	
1045.33	1045.33	1045.33	1045.33	1045.33	1045.33	1045.33	1045.33	1045.33	
3136	3136	3136	3136	3136	3136	3136	3136	3136	
4.49423e+307	4.49423e+307	4.49423e+307	4.49423e+307	4.49423e+307	4.49423e+307	4.49423e+307	4.49423e+307	4.49423e+307	
20.768	20.768	20.768	20.768	20.768	20.768	20.768	20.768	20.768	
209.067	209.067	209.067	209.067	209.067	209.067	209.067	209.067	209.067	
392	392	392	392	392	392	392	392	392	
784	784	784	784	784	784	784	784	784	
1045.33	1045.33	1045.33	1045.33	1045.33	1045.33	1045.33	1045.33	1045.33	
348.444	348.444	348.444	348.444	348.444	348.444	348.444	348.444	348.444	
522.665	522.665	522.665	522.665	522.665	522.665	522.665	522.665	522.665	
285.091	285.091	285.091	285.091	285.091	285.091	285.091	285.091	285.091	
156.8	156.8	156.8	156.8	156.8	156.8	156.8	156.8	156.8	
60.3078	60.3078	60.3078	60.3078	60.3078	60.3078	60.3078	60.3078	60.3078	
72.9304	72.9304	72.9304	72.9304	72.9304	72.9304	72.9304	72.9304	72.9304	
62.7199	62.7199	62.7199	62.7199	62.7199	62.7199	62.7199	62.7199	62.7199	
130.667	130.667	130.667	130.667	130.667	130.667	130.667	130.667	130.667	
174.222	174.222	174.222	174.222	174.222	174.222	174.222	174.222	174.222	
522.665	522.665	522.665	522.665	522.665	522.665	522.665	522.665	522.665	
348.444	348.444	348.444	348.444	348.444	348.444	348.444	348.444	348.444	
392	392	392	392	392	392	392	392	392	
4.49423e+307	4.49423e+307	4.49423e+307	4.49423e+307	4.49423e+307	4.49423e+307	4.49423e+307	4.49423e+307	4.49423e+307	
11.0813	11.0813	11.0813	11.0813	11.0813	11.0813	11.0813	11.0813	11.0813	
261.333	261.333	261.333	261.333	261.333	261.333	261.333	261.333	261.333	
58.074	58.074	58.074	58.074	58.074	58.074	58.074	58.074	58.074	
39.2	39.2	39.2	39.2	39.2	39.2	39.2	39.2	39.2	
120.615	120.615	120.615	120.615	120.615	120.615	120.615	120.615	120.615	
130.667	130.667	130.667	130.667	130.667	130.667	130.667	130.667	130.667	
104.533	104.533	104.533	104.533	104.533	104.533	104.533	104.533	104.533	
16.3333	16.3333	16.3333	16.3333	16.3333	16.3333	16.3333	16.3333	16.3333	
17.0435	17.0435	17.0435	17.0435	17.0435	17.0435	17.0435	17.0435	17.0435	
4.50574	4.50574	4.50574	4.50574	4.50574	4.50574	4.50574	4.50574	4.50574	
3.23299	3.23299	3.23299	3.23299	3.23299	3.23299	3.23299	3.23299	3.23299	
3.28721	3.28721	3.28721	3.28721	3.28721	3.28721	3.28721	3.28721	3.28721	
9.56096	9.56096	9.56096	9.56096	9.56096	9.56096	9.56096	9.56096	9.56096	
11.7015	11.7015	11.7015	11.7015	11.7015	11.7015	11.7015	11.7015	11.7015	
44.8001	44.8001	44.8001	44.8001	44.8001	44.8001	44.8001	44.8001	44.8001	
17.4222	17.4222	17.4222	17.4222	17.4222	17.4222	17.4222	17.4222	17.4222	
82.5266	82.5266	82.5266	82.5266	82.5266	82.5266	82.5266	82.5266	82.5266	
196	196	196	196	196	196	196	196	196	
0.70377	0.70377	0.70377	0.70377	0.70377	0.70377	0.70377	0.70377	0.70377	
9.06355	9.06355	9.06355	9.06355	9.06355	9.06355	9.06355	9.06355	9.06355	
35.6364	35.6364	35.6364	35.6364	35.6364	35.6364	35.6364	35.6364	35.6364	
17.2308	17.2308	17.2308	17.2308	17.2308	17.2308	17.2308	17.2308	17.2308	
74.6664	74.6664	74.6664	74.6664	74.6664	74.6664	74.6664	74.6664	74.6664	
33.3617	33.3617	33.3617	33.3617	33.3617	33.3617	33.3617	33.3617	33.3617	
34.087	34.087	34.087	34.087	34.087	34.087	34.087	34.087	34.087	
7.4313	7.4313	7.4313	7.4313	7.4313	7.4313	7.4313	7.4313	7.4313	
10.8889	10.8889	10.8889	10.8889	10.8889	10.8889	10.8889	10.8889	10.8889	
4.54492	4.54492	4.54492	4.54492	4.54492	4.54492	4.54492	4.54492	4.54492	
4.12631	4.12631	4.12631	4.12631	4.12631	4.12631	4.12631	4.12631	4.12631	
2.65762	2.65762	2.65762	2.65762	2.65762	2.65762	2.65762	2.65762	2.65762	
6.90751	6.90751	6.90751	6.90751	6.90751	6.90751	6.90751	6.90751	6.90751	
6.81738	6.81738	6.81738	6.81738	6.81738	6.81738	6.81738	6.81738	6.81738	
26.1333	26.1333	26.1333	26.1333	26.1333	26.1333	26.1333	26.1333	26.1333	
8.25266	8.25266	8.25266	8.25266	8.25266	8.25266	8.25266	8.25266	8.25266	
37.3334	37.3334	37.3334	37.3334	37.3334	37.3334	37.3334	37.3334	37.3334	
15.68	15.68	15.68	15.68	15.68	15.68	15.68	15.68	15.68	
0.564029	0.564029	0.564029	0.564029	0.564029	0.564029	0.564029	0.564029	0.564029	
5.74359	5.74359	5.74359	5.74359	5.74359	5.74359	5.74359	5.74359	5.74359	
13.6348	13.6348	13.6348	13.6348	13.6348	13.6348	13.6348	13.6348	13.6348	
25.2903	25.2903	25.2903	25.2903	25.2903	25.2903	25.2903	25.2903	25.2903	
62.7198	62.7198	62.7198	62.7198	62.7198	62.7198	62.7198	62.7198	62.7198	
36.4651	36.4651	36.4651	36.4651	36.4651	36.4651	36.4651	36.4651	36.4651	
37.3334	37.3334	37.3334	37.3334	37.3334	37.3334	37.3334	37.3334	37.3334	
8.61536	8.61536	8.61536	8.61536	8.61536	8.61536	8.61536	8.61536	8.61536	
15.3725	15.3725	15.3725	15.3725	15.3725	15.3725	15.3725	15.3725	15.3725	
6.42625	6.42625	6.42625	6.42625	6.42625	6.42625	6.42625	6.42625	6.42625	
5.46341	5.46341	5.46341	5.46341	5.46341	5.46341	5.46341	5.46341	5.46341	
3.62125	3.62125	3.62125	3.62125	3.62125	3.62125	3.62125	3.62125	3.62125	
9.56093	9.56093	9.56093	9.56093	9.56093	9.56093	9.56093	9.56093	9.56093	
9.98726	9.98726	9.98726	9.98726	9.98726	9.98726	9.98726	9.98726	9.98726	
22.4	22.4	22.4	22.4	22.4	22.4	22.4	22.4	22.4	
11.7015	11.7015	11.7015	11.7015	11.7015	11.7015	11.7015	11.7015	11.7015	
20.3637	20.3637	20.3637	20.3637	20.3637	20.3637	20.3637	20.3637	20.3637	
12.544	12.544	12.544	12.544	12.544	12.544	12.544	12.544	12.544	
1.58704	1.58704	1.58704	1.58704	1.58704	1.58704	1.58704	1.58704	1.58704	
7.80098	7.80098	7.80098	7.80098	7.80098	7.80098	7.80098	7.80098	7.80098	
29.037	29.037	29.037	29.037	29.037	29.037	29.037	29.037	29.037	
17.8182	17.8182	17.8182	17.8182	17.8182	17.8182	17.8182	17.8182	17.8182	
48.9999	48.9999	48.9999	48.9999	48.9999	48.9999	48.9999	48.9999	48.9999	
38.2438	38.2438	38.2438	38.2438	38.2438	38.2438	38.2438	38.2438	38.2438	
40.2052	40.2052	40.2052	40.2052	40.2052	40.2052	40.2052	40.2052	40.2052	
6.90751	6.90751	6.90751	6.90751	6.90751	6.90751	6.90751	6.90751	6.90751	
10.1161	10.1161	10.1161	10.1161	10.1161	10.1161	10.1161	10.1161	10.1161	
4.5848	4.5848	4.5848	4.5848	4.5848	4.5848	4.5848	4.5848	4.5848	
5.33333	5.33333	5.33333	5.33333	5.33333	5.33333	5.33333	5.33333	5.33333	
2.41603	2.41603	2.41603	2.41603	2.41603	2.41603	2.41603	2.41603	2.41603	
7.12728	7.12728	7.12728	7.12728	7.12728	7.12728	7.12728	7.12728	7.12728	
6.75863	6.75863	6.75863	6.75863	6.75863	6.75863	6.75863	6.75863	6.75863	
20.3637	20.3637	20.3637	20.3637	20.3637	20.3637	20.3637	20.3637	20.3637	
7.53847	7.53847	7.53847	7.53847	7.53847	7.53847	7.53847	7.53847	7.53847	
14.6542	14.6542	14.6542	14.6542	14.6542	14.6542	14.6542	14.6542	14.6542	
10.5235	10.5235	10.5235	10.5235	10.5235	10.5235	10.5235	10.5235	10.5235	
0.553477	0.553477	0.553477	0.553477	0.553477	0.553477	0.553477	0.553477	0.553477	
4.04124	4.04124	4.04124	4.04124	4.04124	4.04124	4.04124	4.04124	4.04124	
78.4	78.4	78.4	78.4	78.4	78.4	78.4	78.4	78.4	
18.023	18.023	18.023	18.023	18.023	18.023	18.023	18.023	18.023	
156.8	156.8	156.8	156.8	156.8	156.8	156.8	156.8	156.8	
104.533	104.533	104.533	104.533	104.533	104.533	104.533	104.533	104.533	
87.111	87.111	87.111	87.111	87.111	87.111	87.111	87.111	87.111	
8.16667	8.16667	8.16667	8.16667	8.16667	8.16667	8.16667	8.16667	8.16667	
10.8138	10.8138	10.8138	10.8138	10.8138	10.8138	10.8138	10.8138	10.8138	
4.37989	4.37989	4.37989	4.37989	4.37989	4.37989	4.37989	4.37989	4.37989	
8.90908	8.90908	8.90908	8.90908	8.90908	8.90908	8.90908	8.90908	8.90908	
2.57049	2.57049	2.57049	2.57049	2.57049	2.57049	2.57049	2.57049	2.57049	
6.84716	6.84716	6.84716	6.84716	6.84716	6.84716	6.84716	6.84716	6.84716	
6.00767	6.00767	6.00767	6.00767	6.00767	6.00767	6.00767	6.00767	6.00767	
54.069	54.069	54.069	54.069	54.069	54.069	54.069	54.069	54.069	
8.7111	8.7111	8.7111	8.7111	8.7111	8.7111	8.7111	8.7111	8.7111	
38.2438	38.2438	38.2438	38.2438	38.2438	38.2438	38.2438	38.2438	38.2438	
11.0423	11.0423	11.0423	11.0423	11.0423	11.0423	11.0423	11.0423	11.0423	
0.552307	0.552307	0.552307	0.552307	0.552307	0.552307	0.552307	0.552307	0.552307	
4.6806	4.6806	4.6806	4.6806	4.6806	4.6806	4.6806	4.6806	4.6806	
165.053	165.053	165.053	165.053	165.053	165.053	165.053	165.053	165.053	
348.444	348.444	348.444	348.444	348.444	348.444	348.444	348.444	348.444	
392	392	392	392	392	392	392	392	392	
313.6	313.6	313.6	313.6	313.6	313.6	313.6	313.6	313.6	
261.333	261.333	261.333	261.333	261.333	261.333	261.333	261.333	261.333	
112	112	112	112	112	112	112	112	112	
82.5266	82.5266	82.5266	82.5266	82.5266	82.5266	82.5266	82.5266	82.5266	
43.5555	43.5555	43.5555	43.5555	43.5555	43.5555	43.5555	43.5555	43.5555	
34.4615	34.4615	34.4615	34.4615	34.4615	34.4615	34.4615	34.4615	34.4615	
39.2	39.2	39.2	39.2	39.2	39.2	39.2	39.2	39.2	
61.49	61.49	61.49	61.49	61.49	61.49	61.49	61.49	61.49	
116.148	116.148	116.148	116.148	116.148	116.148	116.148	116.148	116.148	
196	196	196	196	196	196	196	196	196	
209.067	209.067	209.067	209.067	209.067	209.067	209.067	209.067	209.067	
313.6	313.6	313.6	313.6	313.6	313.6	313.6	313.6	313.6	
522.665	522.665	522.665	522.665	522.665	522.665	522.665	522.665	522.665	
5.75414	5.75414	5.75414	5.75414	5.75414	5.75414	5.75414	5.75414	5.75414	
59.1698	59.1698	59.1698	59.1698	59.1698	59.1698	59.1698	59.1698	59.1698	
108.138	108.138	108.138	108.138	108.138	108.138	108.138	108.138	108.138	
62.7199	62.7199	62.7199	62.7199	62.7199	62.7199	62.7199	62.7199	62.7199	
448.001	448.001	448.001	448.001	448.001	448.001	448.001	448.001	448.001	
196	196	196	196	196	196	196	196	196	
196	196	196	196	196	196	196	196	196	
29.5849	29.5849	29.5849	29.5849	29.5849	29.5849	29.5849	29.5849	29.5849	
64	64	64	64	64	64	64	64	64	
17.2308	17.2308	17.2308	17.2308	17.2308	17.2308	17.2308	17.2308	17.2308	
15.602	15.602	15.602	15.602	15.602	15.602	15.602	15.602	15.602	
7.91916	7.91916	7.91916	7.91916	7.91916	7.91916	7.91916	7.91916	7.91916	
25.9173	25.9173	25.9173	25.9173	25.9173	25.9173	25.9173	25.9173	25.9173	
28.5091	28.5091	28.5091	28.5091	28.5091	28.5091	28.5091	28.5091	28.5091	
136.348	136.348	136.348	136.348	136.348	136.348	136.348	136.348	136.348	
32	32	32	32	32	32	32	32	32	
101.161	101.161	101.161	101.161	101.161	101.161	101.161	101.161	101.161	
156.8	156.8	156.8	156.8	156.8	156.8	156.8	156.8	156.8	
1.96614	1.96614	1.96614	1.96614	1.96614	1.96614	1.96614	1.96614	1.96614	
22.4	22.4	22.4	22.4	22.4	22.4	22.4	22.4	22.4	
74.6664	74.6664	74.6664	74.6664	74.6664	74.6664	74.6664	74.6664	74.6664	
16.6808	16.6808	16.6808	16.6808	16.6808	16.6808	16.6808	16.6808	16.6808	
104.533	104.533	104.533	104.533	104.533	104.533	104.533	104.533	104.533	
60.3078	60.3078	60.3078	60.3078	60.3078	60.3078	60.3078	60.3078	60.3078	
48.9999	48.9999	48.9999	48.9999	48.9999	48.9999	48.9999	48.9999	48.9999	
7.50238	7.50238	7.50238	7.50238	7.50238	7.50238	7.50238	7.50238	7.50238	
13.0667	13.0667	13.0667	13.0667	13.0667	13.0667	13.0667	13.0667	13.0667	
4.73716	4.73716	4.73716	4.73716	4.73716	4.73716	4.73716	4.73716	4.73716	
7.72415	7.72415	7.72415	7.72415	7.72415	7.72415	7.72415	7.72415	7.72415	
2.48101	2.48101	2.48101	2.48101	2.48101	2.48101	2.48101	2.48101	2.48101	
9.98722	9.98722	9.98722	9.98722	9.98722	9.98722	9.98722	9.98722	9.98722	
6.00767	6.00767	6.00767	6.00767	6.00767	6.00767	6.00767	6.00767	6.00767	
34.087	34.087	34.087	34.087	34.087	34.087	34.087	34.087	34.087	
6.90751	6.90751	6.90751	6.90751	6.90751	6.90751	6.90751	6.90751	6.90751	
21.1892	21.1892	21.1892	21.1892	21.1892	21.1892	21.1892	21.1892	21.1892	
31.36	31.36	31.36	31.36	31.36	31.36	31.36	31.36	31.36	
0.596425	0.596425	0.596425	0.596425	0.596425	0.596425	0.596425	0.596425	0.596425	
5.31525	5.31525	5.31525	5.31525	5.31525	5.31525	5.31525	5.31525	5.31525	
19.358	19.358	19.358	19.358	19.358	19.358	19.358	19.358	19.358	
9.08983	9.08983	9.08983	9.08983	9.08983	9.08983	9.08983	9.08983	9.08983	
45.4492	45.4492	45.4492	45.4492	45.4492	45.4492	45.4492	45.4492	45.4492	
16.8602	16.8602	16.8602	16.8602	16.8602	16.8602	16.8602	16.8602	16.8602	
